,Unnamed: 0.1,school;sex;age;address;famsize;Pstatus;Medu;Fedu;Mjob;Fjob;reason;guardian;traveltime;studytime;failures;schoolsup;famsup;paid;activities;nursery;higher;internet;romantic;famrel;freetime;goout;Dalc;Walc;health;absences;G1;G2;G3,Unnamed: 0
853,458,"MS;""F"";16;""R"";""GT3"";""T"";1;1;""other"";""other"";""home"";""father"";4;4;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""no"";4;3;2;1;1;1;0;""13"";""10"";13",458.0
854,459,"MS;""F"";16;""R"";""GT3"";""T"";1;1;""at_home"";""other"";""other"";""father"";4;3;0;""yes"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""no"";4;4;3;1;1;5;2;""10"";""9"";10",459.0
855,460,"MS;""F"";15;""R"";""GT3"";""T"";1;1;""at_home"";""other"";""home"";""father"";2;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;3;3;1;1;2;1;""11"";""10"";11",460.0
856,461,"MS;""F"";16;""R"";""GT3"";""T"";1;1;""at_home"";""other"";""other"";""mother"";2;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";4;2;2;4;3;2;0;""13"";""12"";14",461.0
857,462,"MS;""F"";15;""R"";""GT3"";""T"";1;1;""at_home"";""at_home"";""course"";""father"";3;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""no"";4;2;1;1;2;2;0;""13"";""14"";14",462.0
858,463,"MS;""F"";15;""R"";""LE3"";""T"";2;2;""other"";""other"";""other"";""father"";1;3;0;""yes"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""no"";4;4;3;2;2;5;2;""14"";""11"";12",463.0
859,464,"MS;""M"";16;""R"";""GT3"";""T"";1;1;""at_home"";""other"";""other"";""father"";2;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";""no"";3;4;4;3;4;5;6;""11"";""11"";11",464.0
860,465,"MS;""F"";18;""U"";""GT3"";""T"";1;2;""other"";""other"";""course"";""father"";1;2;1;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";3;4;4;2;3;5;9;""9"";""8"";8",465.0
861,466,"MS;""M"";15;""U"";""GT3"";""T"";3;1;""other"";""services"";""home"";""mother"";2;1;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""no"";3;2;3;1;3;4;0;""10"";""9"";11",466.0
862,467,"MS;""F"";16;""R"";""GT3"";""T"";2;2;""other"";""services"";""course"";""father"";3;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;3;4;1;1;2;1;""14"";""13"";14",467.0
863,468,"MS;""M"";15;""U"";""GT3"";""T"";2;2;""health"";""other"";""reputation"";""mother"";3;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";""no"";4;3;3;1;2;4;1;""13"";""12"";13",468.0
864,469,"MS;""M"";16;""U"";""GT3"";""T"";4;4;""other"";""teacher"";""course"";""father"";1;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";""yes"";4;3;1;1;1;3;0;""13"";""12"";13",469.0
865,470,"MS;""F"";15;""R"";""GT3"";""T"";3;3;""services"";""other"";""reputation"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;5;4;1;1;1;4;""13"";""12"";12",470.0
866,471,"MS;""F"";16;""R"";""GT3"";""T"";2;2;""at_home"";""other"";""course"";""mother"";2;2;1;""no"";""yes"";""no"";""yes"";""no"";""yes"";""no"";""no"";4;4;4;2;3;5;2;""12"";""11"";12",471.0
867,472,"MS;""F"";16;""R"";""LE3"";""T"";2;2;""other"";""other"";""home"";""father"";3;1;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";""yes"";4;3;2;1;1;4;0;""14"";""14"";16",472.0
868,473,"MS;""M"";16;""U"";""LE3"";""T"";2;1;""at_home"";""services"";""course"";""mother"";2;1;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";2;4;3;2;3;4;4;""10"";""8"";10",473.0
869,474,"MS;""M"";15;""R"";""LE3"";""T"";1;3;""at_home"";""other"";""reputation"";""father"";3;1;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;2;4;3;5;3;2;""10"";""11"";11",474.0
870,475,"MS;""F"";15;""U"";""GT3"";""T"";2;2;""other"";""services"";""course"";""mother"";2;3;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";""no"";5;3;2;1;1;4;0;""12"";""13"";14",475.0
871,476,"MS;""F"";16;""R"";""LE3"";""T"";2;1;""other"";""other"";""home"";""mother"";1;1;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";5;4;3;1;1;5;2;""10"";""8"";8",476.0
872,477,"MS;""M"";15;""U"";""GT3"";""T"";3;3;""services"";""services"";""course"";""father"";2;1;0;""no"";""yes"";""no"";""yes"";""no"";""yes"";""yes"";""no"";4;3;3;2;4;3;11;""12"";""10"";11",477.0
873,478,"MS;""F"";16;""R"";""GT3"";""T"";1;1;""at_home"";""other"";""course"";""father"";2;2;3;""yes"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""no"";3;4;3;1;1;1;0;""7"";""7"";8",478.0
874,479,"MS;""F"";17;""U"";""GT3"";""T"";2;2;""other"";""at_home"";""course"";""mother"";1;1;0;""no"";""yes"";""no"";""yes"";""yes"";""no"";""no"";""no"";4;5;3;1;1;5;4;""9"";""9"";10",479.0
875,480,"MS;""F"";19;""U"";""GT3"";""T"";2;3;""at_home"";""services"";""course"";""other"";1;1;1;""no"";""no"";""no"";""no"";""yes"";""no"";""yes"";""yes"";4;4;4;1;1;2;0;""9"";""9"";10",480.0
876,481,"MS;""F"";17;""R"";""GT3"";""T"";2;1;""at_home"";""other"";""course"";""mother"";3;1;0;""no"";""yes"";""no"";""yes"";""yes"";""no"";""no"";""yes"";5;5;3;1;1;3;2;""9"";""10"";11",481.0
877,482,"MS;""F"";15;""R"";""LE3"";""T"";1;1;""at_home"";""other"";""course"";""mother"";2;1;0;""no"";""yes"";""no"";""no"";""yes"";""no"";""no"";""yes"";5;2;1;1;3;4;0;""9"";""10"";9",482.0
878,483,"MS;""F"";16;""R"";""GT3"";""T"";2;2;""other"";""other"";""course"";""father"";3;2;0;""no"";""yes"";""no"";""no"";""yes"";""no"";""yes"";""no"";3;4;5;1;2;1;1;""9"";""10"";11",483.0
879,484,"MS;""F"";16;""U"";""LE3"";""A"";2;2;""other"";""other"";""home"";""mother"";1;1;0;""no"";""yes"";""no"";""no"";""yes"";""no"";""no"";""no"";4;3;4;1;2;1;6;""7"";""7"";8",484.0
880,485,"MS;""F"";17;""R"";""GT3"";""T"";2;2;""at_home"";""other"";""course"";""mother"";2;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;3;5;1;2;4;0;""11"";""10"";11",485.0
881,486,"MS;""F"";16;""U"";""GT3"";""T"";2;2;""other"";""services"";""course"";""father"";1;1;1;""no"";""yes"";""yes"";""yes"";""no"";""yes"";""yes"";""no"";4;4;3;1;4;3;1;""9"";""10"";10",486.0
882,487,"MS;""F"";18;""R"";""LE3"";""A"";3;2;""other"";""other"";""course"";""other"";2;3;2;""no"";""yes"";""no"";""no"";""no"";""no"";""no"";""yes"";3;3;2;1;1;2;6;""7"";""9"";10",487.0
883,488,"MS;""F"";19;""U"";""GT3"";""T"";1;1;""at_home"";""services"";""course"";""mother"";1;3;1;""no"";""no"";""no"";""yes"";""yes"";""no"";""no"";""yes"";5;3;1;1;1;3;6;""7"";""9"";9",488.0
884,489,"MS;""M"";18;""R"";""GT3"";""T"";1;1;""other"";""other"";""home"";""mother"";2;1;1;""no"";""no"";""no"";""yes"";""yes"";""no"";""yes"";""no"";4;4;3;3;4;4;0;""8"";""9"";10",489.0
885,490,"MS;""F"";18;""R"";""GT3"";""T"";1;1;""at_home"";""at_home"";""course"";""mother"";2;1;1;""no"";""no"";""no"";""no"";""no"";""no"";""yes"";""yes"";3;2;3;1;1;2;4;""9"";""11"";10",490.0
886,491,"MS;""F"";19;""U"";""GT3"";""T"";1;1;""other"";""other"";""course"";""other"";2;2;1;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";1;1;4;4;1;1;12;""7"";""8"";9",491.0
887,492,"MS;""F"";16;""R"";""GT3"";""A"";2;2;""health"";""other"";""course"";""mother"";1;2;0;""no"";""no"";""no"";""no"";""no"";""yes"";""no"";""yes"";3;3;2;1;1;3;2;""8"";""10"";10",492.0
888,493,"MS;""F"";17;""U"";""GT3"";""T"";0;1;""other"";""at_home"";""course"";""father"";2;1;0;""no"";""no"";""no"";""yes"";""no"";""yes"";""no"";""no"";2;4;4;3;5;5;5;""9"";""9"";10",493.0
889,494,"MS;""F"";16;""R"";""LE3"";""T"";1;2;""at_home"";""other"";""course"";""mother"";1;2;0;""no"";""no"";""no"";""yes"";""yes"";""no"";""yes"";""no"";4;4;5;1;3;3;0;""8"";""9"";9",494.0
890,495,"MS;""F"";16;""U"";""GT3"";""T"";3;3;""other"";""other"";""reputation"";""mother"";1;1;0;""no"";""no"";""no"";""yes"";""yes"";""no"";""yes"";""yes"";4;5;4;1;1;4;0;""14"";""13"";13",495.0
891,496,"MS;""F"";16;""R"";""LE3"";""T"";1;1;""services"";""services"";""home"";""mother"";1;1;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";4;4;4;2;2;4;2;""14"";""14"";14",496.0
892,497,"MS;""M"";17;""U"";""GT3"";""T"";3;3;""services"";""at_home"";""course"";""mother"";2;4;1;""no"";""yes"";""yes"";""yes"";""yes"";""yes"";""no"";""no"";5;4;5;3;4;5;0;""10"";""11"";10",497.0
893,498,"MS;""F"";16;""U"";""GT3"";""T"";2;1;""other"";""services"";""course"";""mother"";1;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;3;3;1;1;1;0;""14"";""13"";14",498.0
894,499,"MS;""F"";16;""U"";""GT3"";""T"";2;2;""services"";""other"";""course"";""mother"";1;1;0;""no"";""yes"";""yes"";""yes"";""yes"";""yes"";""no"";""yes"";4;2;5;1;2;5;0;""17"";""16"";16",499.0
895,500,"MS;""M"";17;""U"";""GT3"";""T"";1;2;""other"";""other"";""course"";""father"";1;1;1;""no"";""yes"";""no"";""yes"";""yes"";""no"";""yes"";""yes"";5;3;5;5;5;1;12;""6"";""7"";7",500.0
896,501,"MS;""M"";16;""U"";""LE3"";""T"";4;3;""other"";""other"";""course"";""father"";1;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;2;5;1;5;5;8;""14"";""12"";13",501.0
897,502,"MS;""M"";17;""R"";""LE3"";""T"";2;2;""services"";""services"";""other"";""mother"";3;4;1;""no"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""no"";1;3;5;3;5;3;2;""10"";""8"";9",502.0
898,503,"MS;""F"";16;""U"";""GT3"";""T"";1;1;""other"";""other"";""course"";""other"";1;4;0;""yes"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";2;2;1;1;1;5;0;""14"";""14"";14",503.0
899,504,"MS;""F"";19;""U"";""LE3"";""T"";2;2;""other"";""other"";""home"";""mother"";1;3;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";5;4;5;1;1;1;0;""12"";""13"";13",504.0
900,505,"MS;""F"";17;""R"";""GT3"";""T"";1;1;""at_home"";""other"";""reputation"";""mother"";2;1;0;""no"";""yes"";""no"";""yes"";""no"";""yes"";""yes"";""yes"";4;4;5;1;2;5;0;""11"";""11"";11",505.0
901,506,"MS;""F"";20;""U"";""GT3"";""T"";3;3;""at_home"";""services"";""other"";""mother"";2;2;1;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";3;3;4;2;4;3;8;""11"";""9"";10",506.0
902,507,"MS;""F"";17;""U"";""LE3"";""T"";1;1;""other"";""services"";""course"";""father"";1;3;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""yes"";4;3;3;1;1;3;0;""11"";""11"";10",507.0
903,508,"MS;""M"";17;""R"";""GT3"";""T"";2;2;""other"";""other"";""course"";""mother"";3;1;1;""no"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""no"";4;4;5;1;2;5;0;""10"";""9"";9",508.0
904,509,"MS;""F"";16;""R"";""LE3"";""T"";1;1;""at_home"";""other"";""course"";""father"";3;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""no"";5;3;2;1;1;1;0;""16"";""17"";18",509.0
905,510,"MS;""F"";17;""R"";""GT3"";""T"";2;2;""other"";""other"";""reputation"";""mother"";2;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";""no"";5;3;2;1;1;1;0;""15"";""17"";17",510.0
906,511,"MS;""F"";17;""U"";""GT3"";""A"";1;0;""other"";""other"";""other"";""mother"";2;2;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;4;5;1;1;4;1;""11"";""9"";10",511.0
907,512,"MS;""F"";18;""R"";""GT3"";""T"";1;1;""at_home"";""other"";""other"";""mother"";1;2;1;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;3;2;1;1;5;9;""7"";""7"";7",512.0
908,513,"MS;""F"";16;""U"";""GT3"";""T"";3;1;""other"";""other"";""course"";""mother"";1;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";3;1;3;1;3;1;0;""8"";""6"";8",513.0
909,514,"MS;""F"";16;""U"";""GT3"";""T"";3;2;""services"";""at_home"";""course"";""mother"";1;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";3;1;3;1;4;3;2;""7"";""6"";7",514.0
910,515,"MS;""F"";18;""U"";""LE3"";""T"";1;1;""other"";""at_home"";""reputation"";""mother"";2;2;0;""yes"";""no"";""no"";""no"";""yes"";""yes"";""no"";""no"";2;3;5;1;4;3;8;""9"";""8"";10",515.0
911,516,"MS;""F"";16;""R"";""GT3"";""T"";4;4;""health"";""teacher"";""reputation"";""father"";1;2;0;""no"";""no"";""no"";""yes"";""no"";""yes"";""yes"";""yes"";4;3;3;2;3;2;0;""14"";""16"";16",516.0
912,517,"MS;""F"";16;""R"";""LE3"";""T"";1;2;""other"";""other"";""reputation"";""mother"";2;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;4;5;1;4;2;0;""14"";""14"";15",517.0
913,518,"MS;""F"";18;""U"";""GT3"";""A"";2;4;""other"";""services"";""reputation"";""father"";1;2;1;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";2;3;2;1;3;1;8;""8"";""5"";8",518.0
914,519,"MS;""M"";16;""R"";""GT3"";""T"";2;1;""other"";""services"";""reputation"";""mother"";2;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";5;2;1;1;1;2;0;""8"";""7"";0",519.0
915,520,"MS;""F"";16;""U"";""LE3"";""T"";1;1;""at_home"";""other"";""other"";""mother"";3;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;3;2;1;3;5;6;""6"";""8"";8",520.0
916,521,"MS;""F"";16;""R"";""GT3"";""T"";2;3;""at_home"";""services"";""other"";""mother"";2;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";3;3;3;1;1;2;0;""8"";""10"";10",521.0
917,522,"MS;""F"";16;""U"";""GT3"";""T"";4;4;""health"";""health"";""course"";""mother"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;3;4;1;2;3;4;""8"";""8"";8",522.0
918,523,"MS;""M"";18;""U"";""LE3"";""T"";4;4;""at_home"";""health"";""home"";""mother"";1;4;0;""no"";""yes"";""no"";""yes"";""yes"";""no"";""yes"";""yes"";5;5;5;5;5;5;2;""5"";""6"";6",523.0
919,524,"MS;""F"";16;""R"";""LE3"";""T"";3;4;""at_home"";""other"";""other"";""mother"";3;2;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""no"";""no"";4;2;1;1;1;2;2;""7"";""9"";8",524.0
920,525,"MS;""M"";17;""U"";""LE3"";""T"";4;4;""other"";""services"";""home"";""mother"";1;3;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;4;3;1;2;5;0;""15"";""14"";16",525.0
921,526,"MS;""F"";17;""R"";""GT3"";""T"";4;1;""other"";""other"";""other"";""mother"";1;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";4;2;3;1;2;5;1;""13"";""14"";14",526.0
922,527,"MS;""M"";16;""U"";""LE3"";""T"";2;2;""services"";""services"";""other"";""mother"";4;3;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";""no"";5;1;3;2;2;3;0;""10"";""9"";10",527.0
923,528,"MS;""F"";17;""R"";""GT3"";""T"";2;2;""at_home"";""other"";""other"";""mother"";1;1;0;""no"";""yes"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";5;1;3;1;2;5;5;""9"";""9"";9",528.0
924,529,"MS;""F"";16;""U"";""LE3"";""T"";4;4;""services"";""services"";""other"";""father"";2;1;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""no"";5;1;3;1;2;5;1;""11"";""11"";11",529.0
925,530,"MS;""M"";17;""U"";""GT3"";""T"";3;3;""services"";""services"";""home"";""mother"";1;1;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;1;4;5;5;3;8;""7"";""10"";9",530.0
926,531,"MS;""M"";17;""U"";""GT3"";""T"";1;1;""at_home"";""services"";""other"";""mother"";3;2;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";5;1;3;3;3;1;0;""10"";""10"";10",531.0
927,532,"MS;""M"";16;""U"";""GT3"";""T"";2;1;""health"";""services"";""other"";""mother"";2;2;0;""no"";""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";4;2;2;1;4;5;2;""9"";""7"";8",532.0
928,533,"MS;""F"";16;""U"";""LE3"";""T"";2;1;""other"";""services"";""other"";""mother"";1;2;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";3;2;2;1;1;3;0;""14"";""15"";16",533.0
929,534,"MS;""M"";16;""U"";""LE3"";""T"";4;4;""teacher"";""health"";""other"";""father"";1;1;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;1;2;2;5;5;0;""11"";""12"";12",534.0
930,535,"MS;""M"";15;""R"";""GT3"";""T"";1;2;""other"";""services"";""course"";""mother"";3;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";""no"";5;5;5;1;3;5;11;""9"";""11"";10",535.0
931,536,"MS;""M"";15;""U"";""LE3"";""A"";2;2;""other"";""other"";""reputation"";""mother"";3;4;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";""no"";5;4;5;2;3;5;8;""13"";""14"";14",536.0
932,537,"MS;""M"";15;""U"";""LE3"";""A"";2;1;""services"";""services"";""course"";""mother"";1;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;3;3;1;2;5;11;""12"";""13"";12",537.0
933,538,"MS;""F"";16;""R"";""LE3"";""T"";2;2;""other"";""other"";""course"";""mother"";1;3;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""no"";""yes"";4;3;3;2;2;5;2;""11"";""11"";11",538.0
934,539,"MS;""F"";16;""U"";""LE3"";""T"";4;1;""other"";""other"";""home"";""mother"";2;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";1;2;4;2;2;1;8;""9"";""10"";10",539.0
935,540,"MS;""F"";17;""U"";""GT3"";""T"";3;2;""at_home"";""other"";""home"";""mother"";2;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";""yes"";4;3;3;2;2;1;5;""9"";""11"";11",540.0
936,541,"MS;""F"";17;""R"";""GT3"";""T"";2;2;""other"";""other"";""other"";""mother"";2;2;0;""yes"";""no"";""yes"";""no"";""yes"";""yes"";""no"";""no"";5;1;3;1;1;5;0;""11"";""9"";11",541.0
937,542,"MS;""F"";16;""U"";""GT3"";""T"";4;4;""teacher"";""services"";""course"";""mother"";2;3;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";5;3;5;1;4;5;1;""10"";""11"";12",542.0
938,543,"MS;""M"";17;""R"";""GT3"";""T"";4;4;""health"";""other"";""course"";""father"";3;1;3;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";3;3;3;1;3;5;2;""9"";""9"";8",543.0
939,544,"MS;""M"";17;""R"";""LE3"";""T"";1;3;""other"";""other"";""course"";""father"";2;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";""yes"";5;1;2;3;3;5;2;""12"";""11"";12",544.0
940,545,"MS;""M"";17;""U"";""GT3"";""T"";3;4;""services"";""other"";""other"";""mother"";1;2;1;""no"";""yes"";""no"";""yes"";""no"";""yes"";""yes"";""yes"";5;4;4;3;4;5;8;""8"";""9"";8",545.0
941,546,"MS;""F"";17;""U"";""GT3"";""T"";4;4;""health"";""health"";""course"";""father"";1;2;0;""no"";""yes"";""no"";""no"";""yes"";""yes"";""yes"";""no"";5;2;5;1;1;5;0;""13"";""15"";16",546.0
942,547,"MS;""M"";16;""R"";""LE3"";""T"";4;1;""other"";""at_home"";""other"";""father"";1;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;1;2;2;1;2;0;""10"";""11"";11",547.0
943,548,"MS;""F"";17;""U"";""GT3"";""A"";1;1;""at_home"";""at_home"";""other"";""mother"";1;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";4;5;5;1;2;3;2;""11"";""10"";11",548.0
944,549,"MS;""F"";17;""R"";""GT3"";""T"";4;2;""other"";""other"";""course"";""mother"";2;2;0;""yes"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""no"";4;3;3;2;3;5;0;""17"";""18"";18",549.0
945,550,"MS;""M"";16;""U"";""LE3"";""A"";2;2;""other"";""services"";""course"";""father"";2;2;0;""no"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""yes"";4;1;2;2;2;5;0;""12"";""13"";13",550.0
946,551,"MS;""M"";17;""U"";""GT3"";""T"";3;2;""other"";""other"";""other"";""father"";2;2;0;""no"";""yes"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";4;1;2;2;2;1;0;""13"";""14"";13",551.0
947,552,"MS;""M"";19;""U"";""GT3"";""T"";1;1;""other"";""other"";""other"";""mother"";1;2;2;""no"";""yes"";""no"";""yes"";""yes"";""no"";""yes"";""no"";4;4;3;3;4;4;2;""9"";""9"";10",552.0
948,553,"MS;""M"";17;""U"";""LE3"";""A"";1;0;""other"";""other"";""home"";""mother"";1;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";""yes"";4;1;2;1;1;5;4;""11"";""11"";12",553.0
949,554,"MS;""F"";17;""R"";""GT3"";""T"";1;1;""at_home"";""at_home"";""course"";""father"";2;1;0;""no"";""yes"";""no"";""yes"";""yes"";""no"";""yes"";""yes"";3;5;5;2;2;4;3;""10"";""11"";10",554.0
950,555,"MS;""F"";16;""R"";""GT3"";""T"";1;2;""other"";""other"";""home"";""father"";1;3;0;""yes"";""yes"";""no"";""no"";""no"";""yes"";""yes"";""yes"";4;3;4;1;1;3;5;""13"";""14"";13",555.0
951,556,"MS;""M"";16;""R"";""LE3"";""T"";1;2;""other"";""at_home"";""course"";""mother"";1;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""no"";""no"";4;4;4;2;4;5;4;""9"";""10"";11",556.0
952,557,"MS;""F"";17;""R"";""GT3"";""T"";3;1;""other"";""other"";""course"";""mother"";2;2;3;""no"";""yes"";""no"";""yes"";""no"";""yes"";""yes"";""yes"";5;4;4;1;1;5;2;""7"";""9"";10",557.0
953,558,"MS;""M"";17;""R"";""GT3"";""T"";2;2;""other"";""other"";""course"";""mother"";2;1;0;""no"";""no"";""no"";""yes"";""yes"";""no"";""no"";""yes"";5;5;5;3;5;5;0;""8"";""13"";10",558.0
954,559,"MS;""M"";18;""R"";""GT3"";""T"";1;0;""at_home"";""at_home"";""course"";""other"";3;1;1;""yes"";""yes"";""no"";""no"";""yes"";""yes"";""no"";""no"";4;3;2;1;1;4;0;""12"";""12"";13",559.0
955,560,"MS;""M"";17;""R"";""GT3"";""T"";1;1;""other"";""services"";""course"";""mother"";2;1;0;""no"";""yes"";""no"";""yes"";""no"";""yes"";""yes"";""yes"";4;5;5;1;3;2;0;""10"";""9"";10",560.0
956,561,"MS;""M"";18;""U"";""LE3"";""T"";1;1;""at_home"";""at_home"";""course"";""mother"";2;2;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";""no"";4;3;3;1;4;5;6;""10"";""9"";10",561.0
957,562,"MS;""F"";16;""R"";""LE3"";""T"";2;2;""other"";""services"";""course"";""father"";1;2;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";""yes"";5;4;3;1;1;1;0;""11"";""13"";12",562.0
958,563,"MS;""M"";17;""U"";""GT3"";""T"";2;2;""other"";""other"";""course"";""mother"";1;1;1;""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";""yes"";1;2;1;2;3;5;0;""7"";""0"";0",563.0
959,564,"MS;""M"";16;""R"";""GT3"";""T"";3;2;""services"";""other"";""course"";""father"";2;1;0;""no"";""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";4;5;5;2;3;5;2;""11"";""9"";10",564.0
960,565,"MS;""M"";16;""R"";""LE3"";""T"";1;1;""at_home"";""other"";""course"";""mother"";2;1;0;""no"";""no"";""no"";""yes"";""yes"";""yes"";""yes"";""no"";4;5;5;2;4;5;0;""10"";""10"";9",565.0
961,566,"MS;""M"";18;""R"";""GT3"";""T"";1;1;""services"";""other"";""course"";""other"";2;1;1;""no"";""yes"";""no"";""no"";""yes"";""no"";""yes"";""yes"";5;3;3;2;3;5;2;""9"";""7"";9",566.0
962,567,"MS;""M"";18;""R"";""GT3"";""T"";3;2;""services"";""other"";""course"";""mother"";1;1;1;""no"";""no"";""no"";""no"";""yes"";""no"";""yes"";""no"";2;3;1;2;2;5;0;""4"";""0"";0",567.0
963,568,"MS;""M"";19;""U"";""GT3"";""T"";3;2;""at_home"";""services"";""course"";""mother"";2;1;3;""no"";""no"";""no"";""yes"";""yes"";""yes"";""no"";""no"";3;2;1;1;1;3;4;""6"";""11"";9",568.0
964,569,"MS;""M"";18;""U"";""GT3"";""T"";3;3;""at_home"";""at_home"";""course"";""mother"";1;2;2;""no"";""yes"";""no"";""yes"";""yes"";""no"";""yes"";""no"";4;4;5;1;3;3;9;""4"";""8"";8",569.0
965,570,"MS;""M"";16;""R"";""GT3"";""T"";2;2;""services"";""services"";""course"";""mother"";2;1;0;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""yes"";""yes"";5;4;3;2;4;4;6;""7"";""8"";8",570.0
966,571,"MS;""M"";19;""U"";""GT3"";""T"";2;1;""at_home"";""other"";""course"";""other"";2;1;3;""no"";""no"";""no"";""yes"";""no"";""no"";""yes"";""yes"";4;4;3;1;3;5;4;""8"";""9"";9",571.0
967,572,"MS;""F"";16;""U"";""GT3"";""A"";3;2;""services"";""at_home"";""course"";""mother"";2;2;2;""no"";""yes"";""no"";""yes"";""yes"";""yes"";""no"";""yes"";2;5;5;1;1;1;8;""5"";""5"";7",572.0
